Time,Inertial_X_Position,Inertial_Y_Position,Inertial_Z_Position,Body_U_Vel,Body_V_Vel,Body_W_Vel,Body_P_Vel,Body_Q_Vel,Body_R_Vel,Roll_Angle,Pitch_Angle,Yaw_Angle,Phase,Inertial_Vx,Inertial_Vy,Inertial_Vz,Eul_Phi_Dot,Eul_Theta_Dot,Eul_Psi_Dot,delta_R,delta_L,delta_s,delta_a,GAMMA_deg,Wind_X,Wind_Y,Wind_Z
253.75,314.747405552104,6.20524178807464,-554.093052219823,3.99263656501569,-4.89222307488948,-0.0796716193088312,0.159903791754415,0.201041861431658,0.227694550943815,-3.11031510231561,-24.0347813094239,3273.76926903711,2,5.68604687949888,-2.07961870486244,1.79593926629827,0.0633761604161755,0.213100093596369,0.236999097674235,0,1,0,-1,7,0,0,0
253.8,315.032284806311,6.10287738760665,-554.004631897114,3.96499759613383,-4.89379651104488,-0.0716817840643512,0.160682631931143,0.189394717317746,0.231684221131093,-2.92693098337166,-23.4411397892045,3274.45481071168,2,5.7082679185699,-2.0150867061653,1.74088811917661,0.0645506341460696,0.200977990247185,0.241655013817926,0,1,0,-1,7,0,0,0
253.85,315.318148013029,6.00372036468109,-553.91895573636,3.93336562542246,-4.89452312457402,-0.064092782136635,0.161032782190228,0.17569833167844,0.235859797168442,-2.74103222014764,-22.8852470921788,3275.15412501034,2,5.72543437218865,-1.95131827029588,1.68629413292496,0.0651338531409177,0.18677655024679,0.24659860613077,0,1,0,-1,7,0,0,0
253.9,315.604747427502,5.90773357095989,-553.835983018364,3.89813631003557,-4.89437900000823,-0.0569308850922782,0.160956879106282,0.160134550151767,0.240164716650275,-2.55429559564656,-22.3727991883099,3275.86790425393,2,5.73775671152555,-1.88826776353302,1.63286447250292,0.0651372255536028,0.170678651900184,0.251738692037015,0,1,0,-1,7,0,0,0
253.95,315.8918474266,5.81488280153825,-553.755638838276,3.85975033480282,-4.893344490875,-0.0502172457463126,0.160460699220853,0.142887064342101,0.244542976195561,-2.36836928233287,-21.9089629191045,3276.59658736737,2,5.74550794437884,-1.82586322281081,1.58125794158448,0.0645693621691855,0.152870521024101,0.256989752103587,0,1,0,-1,7,0,0,0
254,316.179227417865,5.72513808402223,-553.677816720941,3.81868747577181,-4.89140543279449,-0.043970505352483,0.159552932287041,0.124140039084168,0.24893983928978,-2.18488031232559,-21.498368511811,3277.34037768973,2,5.74901473004277,-1.76400757028652,1.53207750347428,0.0634365084994957,0.133540401524534,0.262272989405721,0,1,0,-1,7,0,0,0
254.05,316.466684282102,5.63847488976608,-553.602381548944,3.77546034304,-4.88855451826568,-0.038209020098876,0.158245005360026,0.104077592569883,0.253302438118195,-2.00544040297128,-21.1451047504408,3278.09926343454,2,5.74864768118115,-1.70258049676262,1.48586523575814,0.0617432455502345,0.112878010674893,0.267517129889341,0,1,0,-1,7,0,0,0
254.1,316.754034319719,5.55487523623376,-553.529172685136,3.73060787494718,-4.88479275535644,-0.0329526410932482,0.156550955544326,0.0828839925251588,0.257580276389897,-1.83164949410583,-20.8527147371938,3278.87304013332,2,5.7448112786214,-1.64144091691927,1.44309956179166,0.0594933732376618,0.091074648302634,0.272659013644832,0,1,0,-1,7,0,0,0
254.15,317.041114691004,5.47432865435661,-553.458007181628,3.68468864161264,-4.88013092829556,-0.0282240237805965,0.154487347859631,0.0607444136144493,0.261725641703796,-1.66509658249163,-20.6241905804449,3279.66133451597,2,5.73793377111192,-1.58042989811933,1.40419451427439,0.0566909026307892,0.0683238116906633,0.27764401085938,0,1,0,-1,7,0,0,0
254.2,317.327784357581,5.39683299959583,-553.38868298111,3.63827400503233,-4.87459097731293,-0.0240494747652274,0.152073233655784,0.0378460943164251,0.265693936462819,-1.50735763251266,-20.4619657814081,3280.46362935424,2,5.72845736834152,-1.51937396812271,1.36950072402898,0.0533410956406386,0.0448221616280586,0.282426279995588,0,1,0,-1,7,0,0,0
254.25,317.61392454602,5.32239509001111,-553.320982032732,3.59194117651046,-4.86820721757487,-0.0204593655261237,0.149330144110284,0.0143797325791493,0.269443936019651,-1.35999050084352,-20.3679045335818,3281.27928882397,2,5.71682896951905,-1.45808871285219,1.33930778879165,0.0494515026612576,0.020770686706428,0.286968871061403,0,1,0,-1,7,0,0,0
254.3,317.899438765143,5.25103115893087,-553.254673262604,3.54626621065874,-4.86102732232191,-0.0174881540094596,0.146282112450182,-0.00945903427941939,0.272937981935468,-1.22452693853551,-20.3432875783404,3282.10758393146,2,5.7034916074423,-1.3963825811235,1.31384765925159,0.0450329597516618,-0.00362408026877195,0.29124366478411,0,1,0,-1,7,0,0,0
254.35,318.184252416121,5.18276711386509,-553.189515357138,3.50181697867038,-4.85311300299234,-0.0151740579441566,0.142955717577448,-0.0334682110702251,0.276142117217411,-1.10246182899858,-20.3887946655707,3282.94771750984,2,5.68887673323315,-1.33406081721693,1.29329867934561,0.0401005173177977,-0.0281489304449768,0.295231129775998,0,1,0,-1,7,0,0,0
254.4,318.468312039578,5.11763859721803,-553.12525933534,3.45914617171489,-4.84454032892016,-0.0135584198802607,0.139380140710111,-0.0574382232481907,0.279026169396393,-0.995239886495193,-20.5044840450911,3283.79884823211,2,5.67339742193176,-1.27092944320246,1.27778993179336,0.0346742820853984,-0.0525830579810028,0.298919874785265,0,1,0,-1,7,0,0,0
254.45,318.751584246998,5.05569084830698,-553.061650903001,3.41878439729009,-4.83539964089023,-0.0126847955694012,0.135587225484455,-0.0811510176569076,0.281563786498512,-0.904240078381732,-20.6897697615128,3284.66011301903,2,5.65744254446592,-1.20679921064023,1.2674055655469,0.0287801635317656,-0.0766974658929434,0.302305972059266,0,1,0,-1,7,0,0,0
254.5,319.034054385365,4.99697837033227,-552.998432597039,3.38123344596177,-4.82579502619691,-0.0125977866245487,0.131611530728866,-0.104379599936427,0.283732430494617,-0.830758046878203,-20.9433978424496,3285.53064715507,2,5.64137192638099,-1.1414894360268,1.26218881743773,0.022450524723121,-0.100254804247585,0.305392030764943,0,1,0,-1,7,0,0,0
254.55,319.315724984492,4.94156441039941,-552.935345741594,3.34695982148738,-4.81584333765212,-0.013341627608534,0.127490363874561,-0.126888111284735,0.285513332786581,-0.775986794901476,-21.2634227571738,3286.40960137366,2,5.6255124964079,-1.07483162724191,1.26214548461162,0.0157247452314917,-0.123009735495269,0.308186006282505,0,1,0,-1,7,0,0,0
254.6,319.596614036367,4.88952026551589,-552.872132248318,3.31638864193335,-4.80567275494764,-0.0149585289352193,0.123263781789154,-0.148432533630012,0.286891416765168,-0.740995869522864,-21.6471857774465,3287.29615514745,2,5.61015541613473,-1.00667280100013,1.26724665638509,0.0086497096926087,-0.144709909601281,0.310699741935991,0,1,0,-1,7,0,0,0
254.65,319.876753155162,4.84092443262891,-552.808536301498,3.28989803096999,-4.7954209035409,-0.0174867722727218,0.118974544799974,-0.168762095753127,0.287855193464075,-0.726709232681777,-22.0912970888528,3288.18952542883,2,5.59555417315212,-0.936878386107775,1.27743057285544,0.00128023851932714,-0.16509761704315,0.312947254253466,0,1,0,-1,7,0,0,0
254.7,320.156185665469,4.79586162607243,-552.744305973639,3.2678141249834,-4.78523256335863,-0.020958556439678,0.114668008924481,-0.187621432697194,0.28839663779201,-0.73388196215083,-22.5916236710048,3289.08897014322,2,5.58192361157307,-0.865334606550487,1.29260354139468,-0.00632052400685931,-0.183912169682683,0.314942791059853,0,1,0,-1,7,0,0,0
254.75,320.434964664754,4.75442169097481,-552.679194818969,3.25040682110661,-4.77525701655096,-0.0253976007582422,0.110391940968043,-0.204753526502524,0.28851105463845,-0.763075890536123,-23.143285077401,3289.99378585201,2,5.56943986369095,-0.791950244344574,1.31263990879165,-0.0140807559493066,-0.200893037275532,0.316698713473706,0,1,0,-1,7,0,0,0
254.8,320.713151103946,4.71669844585996,-552.612963490734,3.23788638228264,-4.76564509964533,-0.0308165306613591,0.106196241321251,-0.219903427991924,0.288196946134289,-0.814634284177573,-23.7406592879878,3290.90329918332,2,5.55824113329925,-0.7166576964512,1.33738115327101,-0.0219196436320606,-0.215783740635471,0.318223277995912,0,1,0,-1,7,0,0,0
254.85,320.990811927121,4.68278849140414,-552.545381423375,3.23040099718652,-4.75654604004136,-0.0372140974157782,0.102132560141235,-0.232822727561114,0.287455893244181,-0.888655707866982,-24.3774007667679,3291.81685188671,2,5.54842926423823,-0.639413263863848,1.36663422335421,-0.0297471338865705,-0.228336471348174,0.319518422910072,0,1,0,-1,7,0,0,0
254.9,321.268018307493,4.65279002461163,-552.476228612885,3.22803536519615,-4.74810416912612,-0.0445723192785164,0.0982537943016868,-0.243274708619871,0.286292466336467,-0.984967336877165,-25.046472721226,3292.73377970927,2,5.54007200732241,-0.560196644195371,1.4001693058308,-0.0374638078354932,-0.238317372931261,0.320577693272798,0,1,0,-1,7,0,0,0
254.95,321.544844011973,4.6268016980996,-552.405297518386,3.23081034047677,-4.74045561366673,-0.0528536728672468,0.0946134552291162,-0.251040081575646,0.28471418002102,-1.10309818416052,-25.740195319884,3293.65338571886,2,5.53320587600963,-0.479009640576649,1.43771724964915,-0.0449609658401536,-0.245512380244259,0.321384469173868,0,1,0,-1,7,0,0,0
255,321.821363920494,4.60492156237118,-552.33239509578,3.23868362648667,-4.73372507292528,-0.0619985068840972,0.0912649017045525,-0.255923160143414,0.282731506930468,-1.24225302021264,-26.4503112714327,3294.57490921306,2,5.52783945770041,-0.395874147271992,1.47896690388333,-0.052121050193392,-0.249733473745862,0.321910689790614,0,1,0,-1,7,0,0,0
255.05,322.09765271911,4.58724612467417,-552.25734496092,3.25155146568635,-4.72802279064756,-0.0719228898583186,0.0882604370939372,-0.257758306283594,0.280357962815123,-1.40128817594274,-27.1680696992315,3295.49749193592,2,5.52395702549193,-0.310829523143967,1.52356264493318,-0.0588185661271632,-0.250825164067771,0.32211628650368,0,1,0,-1,7,0,0,0
255.1,322.373783777592,4.57386955121805,-552.179989665882,3.26925122272884,-4.72344182839328,-0.0825171323839541,0.0856502774348527,-0.256416436110192,0.277610270956092,-1.57869091575645,-27.8843286579499,3296.42014395017,2,5.52152227678194,-0.22392951446068,1.5711023710186,-0.0649216848783933,-0.248670981857708,0.32194954552624,0,1,0,-1,7,0,0,0
255.15,322.649828213262,4.56488303026766,-552.100193058203,3.2915647174516,-4.72005573951875,-0.0936452352207603,0.0834814054229579,-0.251811347658418,0.2745086072372,-1.77256460422416,-28.5896759393764,3297.34171212927,2,5.52048201248751,-0.135238934762533,1.62113623232035,-0.0702947150526956,-0.243199710060469,0.321348605896933,0,1,0,-1,7,0,0,0
255.2,322.925854133319,4.56037430224983,-552.017842679976,3.31822213149063,-4.71791673164546,-0.105145501190093,0.0817963355177789,-0.243905603811004,0.271076918237294,-1.98062239048827,-29.2745670137879,3298.26085476666,2,5.52076956579827,-0.0448303477552368,1.67316634509262,-0.0748015995346843,-0.234391063740455,0.320244253145553,0,1,0,-1,7,0,0,0
255.25,323.201926038423,4.56042734999351,-551.932852151989,3.34890629406123,-4.71705439003061,-0.116832506642246,0.0806318267835498,-0.232715681982621,0.26734329370581,-2.20019249527694,-29.9294780736508,3299.17602614774,2,5.52230779408777,0.047218974354498,1.72664771025728,-0.0783105250207133,-0.222280500213184,0.318564084215647,0,1,0,-1,7,0,0,0
255.3,323.478104361351,4.5651222282601,-551.845163477837,3.38325715231707,-4.71747501546622,-0.128500556143146,0.0800175920182865,-0.218316089246698,0.263340362458892,-2.42823827875614,-30.5450712225317,3300.08547497301,2,5.52501146338245,0.140829533786995,1.78099052358164,-0.080699614398823,-0.206962834560177,0.316237990876,0,1,0,-1,7,0,0,0
255.35,323.754445106641,4.57453499767729,-551.754749194527,3.42087625198354,-4.71916160886538,-0.139928644577682,0.0799750631278205,-0.200842141189638,0.25910566822424,-2.66139596092103,-31.1123679334469,3300.98726013649,2,5.52878888285844,0.235921256441334,1.83556402696481,-0.0818635111410628,-0.188594347818055,0.313204739868406,0,1,0,-1,7,0,0,0
255.4,324.030999550997,4.58873771511614,-551.661614289654,3.46133109452693,-4.72207451130178,-0.150886830888887,0.0805162821010864,-0.180491119123961,0.254681970854687,-2.89603205009496,-31.6229260514294,3301.87928645135,2,5.53354268795025,0.332414063436248,1.889702009054,-0.0817204735853045,-0.167393111877999,0.309419232357158,0,1,0,-1,7,0,0,0
255.45,324.307813960445,4.60779842163999,-551.56579780089,3.50415929488853,-4.72615268370446,-0.161143797708357,0.0816429925729826,-0.157521557459159,0.250117410544409,-3.1283211587508,-32.0690149095363,3302.75936143499,2,5.53916972477708,0.430227176895594,1.94271001787553,-0.0802194028161388,-0.143637319063176,0.304859829651673,0,1,0,-1,7,0,0,0
255.5,324.58492927949,4.63178106169528,-551.467374011695,3.54887253265101,-4.73131558540804,-0.170475244454282,0.0833460069802003,-0.132250474039584,0.245465470249827,-3.35434299484698,-32.4437826438055,3303.62527226958,2,5.54556005447647,0.52927705403535,1.99387429718328,-0.0773460699795836,-0.117661494867144,0.299534974906006,0,1,0,-1,7,0,0,0
255.55,324.862380750272,4.6607452644907,-551.366453157942,3.59496036069394,-4.73746558605776,-0.178672652561823,0.085604917143584,-0.105048442098962,0.240784676236105,-3.57019507904977,-32.7414096012221,3304.4748797153,2,5.55259517078914,0.629473950455508,2.04247240026466,-0.0731277320517678,-0.0898505847405582,0.293488265250758,0,1,0,-1,7,0,0,0
255.6,325.140197426359,4.6947459216602,-551.263181564136,3.64189399870681,-4.74449082178587,-0.185551884253128,0.0883882008421706,-0.0763325112353418,0.23613798966989,-3.77211544524111,-32.9572418866644,3305.30622336348,2,5.56014560300954,0.730717240508898,2.08778536859842,-0.0676353688656983,-0.0606320313740129,0.286801174182878,0,1,0,-1,7,0,0,0
255.65,325.41840155636,4.73383250513744,-551.157741135323,3.6891302841873,-4.75226838510608,-0.19096104209652,0.0916537537494325,-0.0465571111287233,0.231591863494199,-3.95660761521487,-33.0878996115549,3306.11763055796,2,5.56806815237469,0.832889761224514,2.12911128726126,-0.0609829596456858,-0.030466086008224,0.279592810552723,0,1,0,-1,7,0,0,0
255.7,325.697007826605,4.77804808597312,-551.05034814234,3.73611597244711,-4.76066771987251,-0.194787032921064,0.0953498464999606,-0.0162032068029455,0.227214967084402,-4.12055889968303,-33.1313552749216,3306.90781998327,2,5.576203074702,0.935851584145791,2.16577994471749,-0.0533235355437632,0.000165286597644539,0.272016419332592,0,1,0,-1,7,0,0,0
255.75,325.976022469018,4.82742803818902,-550.94125125384,3.78229256488429,-4.76955407944188,-0.196960348552844,0.0994164735340438,0.0142338935964466,0.223076613568008,-4.26134289296435,-33.0869788788738,3307.67599064521,2,5.58437156649916,1.039433741104,2.19716823368898,-0.0448421523011664,0.0307704558437178,0.264252737777527,0,1,0,-1,7,0,0,0
255.8,326.255442258658,4.88199844044825,-550.830728789108,3.82710180122806,-4.77879189955538,-0.197457693567761,0.103787027684493,0.0442575616318649,0.219244957189392,-4.37689805607012,-32.9555477799573,3308.42188791145,2,5.59237392733561,1.14343251836729,2.22271583648593,-0.0357463520339271,0.060860607637268,0.256500747578333,0,1,0,-1,7,0,0,0
255.85,326.535253443751,4.94177422025482,-550.7190851907,3.86999188145703,-4.78824793903858,-0.196302247285962,0.108390206626568,0.0733830988955824,0.215785056146179,-4.46577645108066,-32.7392208138732,3309.14584037279,2,5.59998875156795,1.24760497262054,2.24194064933596,-0.02625504074221,0.0899621126594333,0.248966725857853,0,1,0,-1,7,0,0,0
255.9,326.81543066736,5.00675711777287,-550.606646745212,3.9104243957947,-4.79779405241427,-0.193561529079038,0.113152038330391,0.101150566708727,0.212756915634666,-4.52715969415342,-32.4414778066401,3309.8487642328,2,5.60697344470257,1.35166629932175,2.25445332527101,-0.0165869239792734,0.117628234747867,0.241852721769183,0,1,0,-1,7,0,0,0
255.95,327.095935952411,5.07693357589464,-550.493756612844,3.94788184856923,-4.80730947936592,-0.189343024761234,0.117997905346955,0.127136551261071,0.210213633295117,-4.56084255740477,-32.0670271062915,3310.53213526726,2,5.6130662655787,1.45528959302447,2.25997026536781,-0.00694967366545504,0.143449668324264,0.23534562763819,0,1,0,-1,7,0,0,0
256,327.376717828876,5.15227268650545,-550.380769260465,3.98187557650339,-4.81668256603133,-0.183787907983038,0.122854453111586,0.150964276490487,0.208199763551482,-4.56718782879239,-31.6216851484737,3311.19793158232,2,5.61798997208922,1.55810838259235,2.25832437559034,0.00246915639278056,0.167063457554684,0.229607872546083,0,1,0,-1,7,0,0,0
256.05,327.657710682288,5.23272433696116,-550.268044426308,4.01195379545612,-4.82581187049509,-0.177063335647023,0.127651284409637,0.172311582325417,0.206749999306912,-4.54705855088834,-31.1122332278741,3311.84855296375,2,5.62145700694443,1.65972211354587,2.2494729418241,0.0115087493435757,0.188159939749153,0.224770481029123,0,1,0,-1,7,0,0,0
256.1,327.938834396007,5.31821770338343,-550.155940774829,4.03770946979173,-4.8346066466279,-0.169353895232654,0.13232236786748,0.190916431557837,0.205888241813711,-4.50173528210578,-30.5462575155113,3312.48672422693,2,5.62317601604263,1.75970450536689,2.23350206587982,0.0200388386940987,0.206487467818245,0.220928876595066,0,1,0,-1,7,0,0,0
256.15,328.219994345906,5.40866022744881,-550.044809424662,4.05878768907371,-4.84298674286799,-0.160852824724442,0.136807118788122,0.206579780918498,0.205627096328667,-4.4328264484555,-29.9319788820187,3313.11539053239,2,5.62285936174303,1.85761445997511,2.21062725124417,0.0279607537176542,0.221854796210755,0.21814144314236,0,1,0,-1,7,0,0,0
256.2,328.50108178659,5.50393719126329,-549.934987548479,4.07489225678254,-4.8508819916778,-0.151753609503865,0.141051141494222,0.219165834019839,0.205967796926214,-4.34217927734432,-29.2780792200695,3313.7376122089,2,5.62023119211197,1.95300896781124,2.18118992259462,0.0352060469660797,0.234131153893958,0.216430550025186,0,1,0,-1,7,0,0,0
256.25,328.781974644649,5.60391197246166,-549.826792248728,4.08579124045897,-4.85823119758225,-0.142242489165948,0.145006649711488,0.228599867829775,0.206900532757514,-4.23179747635742,-28.5935306921101,3314.35646545788,2,5.61503556701314,2.0454572770909,2.14564989321887,0.0417332620472368,0.243244166143843,0.215785537661289,0,1,0,-1,7,0,0,0
256.3,329.062538708925,5.70842702184959,-549.720514906402,4.09132129465642,-4.86498085408875,-0.132492291327694,0.148632602663464,0.234863973704428,0.208405123294028,-4.10377006227749,-27.8874336824747,3314.97495370488,2,5.60704412945704,2.13455548067619,2.10457403867317,0.0475234916611049,0.249175912013309,0.216167062152069,0,1,0,-1,7,0,0,0
256.35,329.342629182934,5.81730556253275,-549.616416181153,4.09139063881898,-4.87108373078966,-0.122657864514787,0.151894608089551,0.237991165683844,0.210451973499863,-3.96021387858006,-27.1688682607435,3315.59593262044,2,5.59606284640033,2.21994064500361,2.05862166881275,0.0525753640528921,0.251957504354492,0.217512198115443,0,1,0,-1,7,0,0,0
256.4,329.622092542587,5.93035396666043,-549.51472181127,4.08598064346865,-4.87649747127378,-0.112873226023027,0.154764649334252,0.238058374717285,0.213003231860548,-3.80323062293561,-26.4467627523128,3316.22205020408,2,5.58193742152133,2.30130365693377,2.00852728935806,0.0569000083034304,0.251662644599781,0.219739772988891,0,1,0,-1,7,0,0,0
256.45,329.900768625099,6.04736472750701,-549.415619323659,4.07514604307404,-4.88118333109687,-0.10325039096228,0.157220693046482,0.235178865463272,0.216014074000571,-3.63487781010142,-25.7297816707257,3316.85570197602,2,5.56455709268833,2.37840008698742,1.95508158802235,0.0605164183072997,0.248400629800081,0.222755522478501,0,1,0,-1,7,0,0,0
256.5,330.178492863811,6.16811991374516,-549.319255719982,4.05901384787455,-4.8851051649331,-0.0938797206173416,0.159246228576019,0.229494585605987,0.219434040684695,-3.45715209783754,-25.0262339105971,3317.49900033243,2,5.54385665503165,2.45105854260499,1.89911155565465,0.0634474922514568,0.242309274485533,0.226456787077255,0,1,0,-1,7,0,0,0
256.55,330.455098578975,6.29239497148401,-549.225736159249,4.0377810670957,-4.88822874571478,-0.0848315325130536,0.160829781768782,0.221168894126354,0.22320836936154,-3.27198280498887,-24.3440008393973,3318.1537564964,2,5.51981668198341,2.51918618937061,1.84146065549046,0.0657168917694694,0.23354815955676,0.230736592013021,0,1,0,-1,7,0,0,0
256.6,330.730419236259,6.41996272879756,-549.13512361288,4.01171138170424,-4.89052146884401,-0.0761586565324145,0.161964436302378,0.210380025565795,0.227279271088085,-3.08123319993839,-23.6904828507407,3318.82147319665,2,5.49246203789385,2.5827713272333,1.78296988808023,0.067346756498775,0.222292543311245,0.235487054300298,0,1,0,-1,7,0,0,0
256.65,331.004290592058,6.55059745673448,-549.047439428691,3.98113091694335,-4.89195246406925,-0.0678996011727933,0.162647386348814,0.197315544139389,0.231587117928415,-2.88670715531296,-23.0725621125408,3319.50334615784,2,5.46185887635805,2.64188310097781,1.72446047792099,0.0683562310132698,0.208728176700974,0.240602135017566,0,1,0,-1,7,0,0,0
256.7,331.276552656313,6.68407884890062,-548.962664707867,3.94642326524429,-4.89249310860345,-0.0600820071067725,0.162879536110668,0.18216793619778,0.236071518403724,-2.69015896587275,-22.4965786899275,3320.20027261222,2,5.42811039161904,2.69666858318695,1.66671874730609,0.0687607113338263,0.193047167151655,0.245979802447463,0,1,0,-1,7,0,0,0
256.75,331.547051418163,6.82019579670818,-548.880742375166,3.90802390123233,-4.8921179092148,-0.0527261040741401,0.162665155102313,0.165131391721312,0.240672269385582,-2.49330443371054,-21.968316944236,3320.91286527018,2,5.3913516339088,2.74734758397402,1.61048356237969,0.0685716929427228,0.175444942591935,0.251523695748759,0,1,0,-1,7,0,0,0
256.8,331.815640295751,6.95874985703984,-548.801579807938,3.86641411519295,-4.8908056994443,-0.0458479426441175,0.162011593021692,0.146399742219902,0.245330181494362,-2.29783167666493,-21.4929990798388,3321.64147045566,2,5.35174371457352,2.79420561182314,1.55643655383178,0.0677970953171497,0.156118287163289,0.257144384471119,0,1,0,-1,7,0,0,0
256.85,332.082181287663,7.09955833113124,-548.725051883749,3.82211457229669,-4.88854108134605,-0.0394622353597045,0.160929054511317,0.126165457504971,0.249987781461095,-2.10541046857898,-21.0752828871363,3322.38618937755,2,5.30946771728577,2.83758543667457,1.50519514497721,0.066441943270675,0.135264356886238,0.262760311870024,0,1,0,-1,7,0,0,0
256.9,332.346545818667,7.24245689592552,-548.651004308513,3.7756785846724,-4.88531602929775,-0.0335847041354218,0.159430431734014,0.104619558301644,0.2545898991591,-1.91769924664921,-20.7192610611153,3323.14690173938,2,5.26471860320003,2.87787769682025,1.45730827366183,0.0645092975754394,0.113080538916151,0.268298494519546,0,1,0,-1,7,0,0,0
256.95,332.608615285778,7.3873017504076,-548.579257095806,3.72768516434196,-4.88113156625828,-0.0282338863288622,0.157531191142659,0.0819522742343035,0.259084149398679,-1.73634920778955,-20.4284599081224,3323.9232910698,2,5.21769935675425,2.91551095450721,1.41325457741703,0.0620013424961525,0.0897649910468381,0.273695031168995,0,1,0,-1,7,0,0,0
257,332.868281321881,7.53397125837772,-548.509608081791,3.67873190897851,-4.87599941992437,-0.0234323966399702,0.155249309779378,0.0583542643883401,0.263421319472745,-1.5630051581249,-20.2058357417308,3324.71487127873,2,5.16861557083908,2.95094155140002,1.37344272525374,0.0589205534516308,0.0655176861746081,0.278895453206112,0,1,0,-1,7,0,0,0
257.05,333.125445802798,7.68236708516053,-548.441836377589,3.62942776088394,-4.86994356704634,-0.0192076740321292,0.152605255633483,0.0340182166466344,0.267555673235135,-1.39930297839017,-20.0537677737652,3325.52101400812,2,5.11767062021303,2.98464355366094,1.33821352295937,0.0552708826841886,0.0405417859143386,0.283854929667307,0,1,0,-1,7,0,0,0
257.1,333.380020629925,7.83241483869246,-548.375705680427,3.58038567349018,-4.8630015781971,-0.0155922621357591,0.149622005824633,0.00914064844089355,0.271445181560695,-1.24686372659318,-19.9740468014762,3326.34097635892,2,5.06506152407026,3.01709901533864,1.30784338823324,0.051058914115301,0.0150451746242952,0.288538322956008,0,1,0,-1,7,0,0,0
257.15,333.631927324503,7.9840642354603,-548.310967385381,3.5322152195647,-4.85522568210068,-0.0126236793369966,0.146325095533787,-0.0160762579659751,0.275051687711816,-1.10728452164112,-19.9678594599137,3327.17392854465,2,5.01097555501753,3.04878873402554,1.28254878309957,0.0462949506195427,-0.0107580037286333,0.292920078230643,0,1,0,-1,7,0,0,0
257.2,333.881096471466,8.13728881930209,-548.247363460029,3.48551518112249,-4.84668347785795,-0.0103439330583639,0.14274268961374,-0.0414229406030658,0.278341014706037,-0.982126440778639,-20.0357682420433,3328.01898095947,2,4.9555876136752,3.08018362824877,1.26249119948812,0.0409940081380168,-0.0366459508503317,0.29698392034606,0,1,0,-1,7,0,0,0
257.25,334.127467050956,8.29208526669295,-548.184629064012,3.44086617226631,-4.83745823477814,-0.00879872410734056,0.138905667655288,-0.0666810063695349,0.281283020480006,-0.87289972154996,-20.1776878867584,3328.87521006579,2,4.89905835605454,3.11173683363863,1.2477823160969,0.0351767017550921,-0.0623880942584051,0.3007223275421,0,1,0,-1,7,0,0,0
257.3,334.370985694251,8.44847231643384,-548.122494913811,3.39882336172798,-4.82764873281709,-0.00803637401574995,0.134847711982877,-0.0916221747836786,0.283851605666014,-0.781046586652832,-20.3928590987348,3329.74168241692,2,4.84153303452311,3.14387659455429,1.23848897808617,0.0288700192533362,-0.0877443636969903,0.304135750853057,0,1,0,-1,7,0,0,0
257.35,334.611605898364,8.60648936520914,-548.060689409438,3.35990938020725,-4.81736861163882,-0.00810649357429453,0.130605386652597,-0.116007737443149,0.286024678284334,-0.707922008536368,-20.6798208967236,3330.61747604649,2,4.78314099196095,3.17700001792802,1.23463769420582,0.0221079875755771,-0.112464974690423,0.307231552430241,0,1,0,-1,7,0,0,0
